107101248476,虹口,2室1厅1厨1卫,1988 ,55.35㎡,南,精装,280,50588,231,2019.12.08 ,12
107102053573,宝山,2室1厅0厨1卫,2006 ,74.37㎡,南 北,其他,278,37381,1,2019.12.08 ,2
107101927204,松江,2室1厅1厨1卫,2006 ,77.55㎡,南 北,精装,244,31400,40,2019.12.08 ,23
107101929235,奉贤,3室1厅1厨1卫,1993 ,84㎡,南,简装,130,15477,39,2019.12.08 ,23
107101922885,闵行,2室2厅1厨1卫,2007 ,93.88㎡,南 北,精装,343,36537,41,2019.12.08 ,19
107101724928,宝山,2室1厅1厨1卫,1997 ,49.88㎡,南,精装,218,43705,94,2019.12.08 ,19
107101845571,嘉定,2室2厅1厨1卫,2008 ,72.91㎡,南 北,精装,352,48279,58,2019.12.08 ,59
107101457468,松江,4室2厅2厨3卫,2000 ,185.59㎡,南,简装,586,31575,169,2019.12.08 ,22
107101127167,闵行,1室1厅1厨1卫,1999 ,63.44㎡,南,精装,196,30896,267,2019.12.08 ,5
107101816495,嘉定,2室1厅1厨1卫,1994 ,84㎡,南,简装,212,25239,67,2019.12.08 ,9
107101482286,宝山,2室2厅1厨1卫,2011 ,74.71㎡,南,简装,260,34802,162,2019.12.08 ,85
107102048613,宝山,3室3厅1厨2卫,2015 ,123.08㎡,南 北,精装,638,51837,3,2019.12.08 ,2
107102041146,徐汇,1室1厅1厨1卫,2014 ,51.45㎡,南,精装,445,86492,5,2019.12.08 ,2
107101520621,闵行,2室2厅1厨2卫,2010 ,102.08㎡,南,精装,359,35169,152,2019.12.08 ,23
107101885634,嘉定,2室2厅1厨1卫,2011 ,87.49㎡,南,精装,328,37490,52,2019.12.08 ,44
107101980177,浦东,3室2厅1厨1卫,2006 ,118㎡,南,精装,835,70763,24,2019.12.08 ,6
107101624530,奉贤,3室1厅1厨1卫,2014 ,100.29㎡,南,其他,203,20242,122,2019.12.08 ,4
107101642413,浦东,2室2厅1厨1卫,2007 ,79.32㎡,南,精装,463,58372,117,2019.12.08 ,26
107101931855,闵行,2室1厅1厨1卫,1995 ,63.86㎡,南,精装,390,61072,39,2019.12.08 ,14
107101896667,闵行,2室1厅1厨1卫,1996 ,55.41㎡,南,简装,210,37900,49,2019.12.08 ,0
107101580034,宝山,2室1厅1厨1卫,2008 ,77㎡,南,精装,303,39351,135,2019.12.08 ,64
